category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
primary_research	Kato Y, Tanaka Y, Miyagawa F et al.	Targeting of tumor cells for human gammadelta T cells by nonpeptide antigens.	Journal of immunology (Baltimore, Md. : 1950)	2001	11673519	10.4049/jimmunol.167.9.5092		https://doi.org/10.4049/jimmunol.167.9.5092			aminobisphosphonate;Vd2_Vg9;mechanism_cytotox;breast	no_pmcid
primary_research	Golby SJ, Spencer J	Role of innate immunity in cancer.	Current opinion in gastroenterology	2001	17031220	10.1097/00001574-200111000-00015		https://doi.org/10.1097/00001574-200111000-00015			mechanism_cytotox	no_pmcid
primary_research	Thomas ML, Samant UC, Deshpande RK et al.	gammadelta T cells lyse autologous and allogenic oesophageal tumours: involvement of heat-shock proteins in the tumour cell lysis.	Cancer immunology, immunotherapy : CII	2000	10663613	10.1007/s002620050014	PMC11037190	https://pmc.ncbi.nlm.nih.gov/articles/PMC11037190/	pdfs/thomas_2000_pmid10663613.pdf		adoptive_expansion;Vd1;Vd2_Vg9;mechanism_cytotox;lymphoma	downloaded_europepmc
primary_research	Schilbach KE, Geiselhart A, Wessels JT et al.	Human gammadelta T lymphocytes exert natural and IL-2-induced cytotoxicity to neuroblastoma cells.	Journal of immunotherapy (Hagerstown, Md. : 1997)	2000	11001547	10.1097/00002371-200009000-00004		https://doi.org/10.1097/00002371-200009000-00004			adoptive_expansion;mechanism_cytotox;neuroblastoma	no_pmcid
primary_research	Lopez RD, Xu S, Guo B et al.	CD2-mediated IL-12-dependent signals render human gamma delta-T cells resistant to mitogen-induced apoptosis, permitting the large-scale ex vivo expansion of functionally distinct lymphocytes: implications for the development of adoptive immunotherapy strategies.	Blood	2000	11090067			https://pubmed.ncbi.nlm.nih.gov/11090067/			adoptive_expansion;mechanism_cytotox	no_pmcid
primary_research	Suzuki Y, Fujimiya Y, Ohno T et al.	Enhancing effect of tumor necrosis factor (TNF)-alpha, but not IFN-gamma, on the tumor-specific cytotoxicity of gammadeltaT cells from glioblastoma patients.	Cancer letters	1999	10403555	10.1016/s0304-3835(99)00067-1		https://doi.org/10.1016/s0304-3835(99)00067-1			adoptive_expansion;Vd2_Vg9;mechanism_cytotox;glioma	no_pmcid
primary_research	Simpson SJ, Holländer GA, Mizoguchi E et al.	Expression of pro-inflammatory cytokines by TCR alpha beta+ and TCR gamma delta+ T cells in an experimental model of colitis.	European journal of immunology	1997	9021993	10.1002/eji.1830270104		https://doi.org/10.1002/eji.1830270104			adoptive_expansion;tumor_infiltrating	no_pmcid
primary_research	Li X, Zhang X, Zhang Y	[Establishment of a novel culture system for specific expansion of human gamma delta T cell and study of its biological properties].	Zhonghua yi xue za zhi	1997	9596941			https://pubmed.ncbi.nlm.nih.gov/9596941/			adoptive_expansion;mechanism_cytotox	no_pmcid
primary_research	Alexandroff A, Black J, Bollina P et al.	Differential production of gamma delta T cells in the urine of bladder cancer patients receiving Bacillus Calmette Guerin immunotherapy.	International journal of oncology	1997	21533389	10.3892/ijo.10.2.387		https://doi.org/10.3892/ijo.10.2.387			leukemia	no_pmcid
primary_research	Ebina T, Isono N, Murata K et al.	[Regional adoptive immunotherapy using activated lymphocytes].	Gan to kagaku ryoho. Cancer & chemotherapy	1996	8854802			https://pubmed.ncbi.nlm.nih.gov/8854802/			adoptive_expansion;tumor_infiltrating;colorectal	no_pmcid
primary_research	Szczepanik M, Anderson LR, Ushio H et al.	Gamma delta T cells from tolerized alpha beta T cell receptor (TCR)-deficient mice inhibit contact sensitivity-effector T cells in vivo, and their interferon-gamma production in vitro.	The Journal of experimental medicine	1996	8976169	10.1084/jem.184.6.2129	PMC2196372	https://pmc.ncbi.nlm.nih.gov/articles/PMC2196372/	pdfs/szczepanik_1996_pmid8976169.pdf		adoptive_expansion;immunosuppression	downloaded_europepmc
